"user_input","ai_output","confidence","source"
"-c 12236","# Kompatibilitetsinformation för Produkt 12236

**Artikelnummer:** 12236  

### Passar till
- KS-BUS-ledningen  
- RFID/NFC 13,56 MHz  
- anslutning 7 (fig  
- datainmatning  under konfigurationen, PIN-koding (programmerare eller

användare)  
- detektering av beröringsfria brickor eller andra enheter som fungerar med RFID/NFC 13,56 MHz  
- dosa DIN503 och för dosor med C-C 60 mm mellan monteringshålen  
","0.8","Produkt 12236"
"-c 12260","# Kompatibilitetsinformation för Fjärrkontroll opera, med radioöverföring - 12260-63

**Artikelnummer:** 12260  

### Passar till
- systemet och överfallslarm kan aktiveras genom lång intryckning av valfri knapp  
","0.8","**Fjärrkontroll opera, med radioöverföring - 12260-63**"
"-c ""**Fjärrkontroll opera, med radioöverföring - 12260-63**""","# Kompatibilitetsinformation för Fjärrkontroll opera, med radioöverföring - 12260-63

**Artikelnummer:** 12260  

### Passar till
- systemet och överfallslarm kan aktiveras genom lång intryckning av valfri knapp  
","0.7200000000000001","**Fjärrkontroll opera, med radioöverföring - 12260-63**"
"-c 12247","# Kompatibilitetsinformation för Radiobaserad expansionsmodul auxi 230V

**Artikelnummer:** 12247  

### Passar till
- Ksenia larmsystem eller som en fristående enhet och utgångarna kan då styras via ingångarna på enheten eller med fjärrkontrollen opera  
","0.8","**Radiobaserad expansionsmodul auxi 230V**"
"-c ""**Radiobaserad expansionsmodul auxi 230V**""","# Kompatibilitetsinformation för Radiobaserad expansionsmodul auxi 230V

**Artikelnummer:** 12247  

### Passar till
- Ksenia larmsystem eller som en fristående enhet och utgångarna kan då styras via ingångarna på enheten eller med fjärrkontrollen opera  
","0.7200000000000001","**Radiobaserad expansionsmodul auxi 230V**"
"-c 12166","# Kompatibilitetsinformation för 12166 - Expansionsmodul auxi 10 IN

**Artikelnummer:** 12166  

### Passar till
- gemino eller lares via den fyrtrådiga bussledningen KS-BUS  
- sig automatiskt till gemino och lares och identifierar sig med det unika serienummer som finns tryckt på en etikett på kretskortet  
","0.8","**12166 - Expansionsmodul auxi 10 IN**"
"-c ""**12166 - Expansionsmodul auxi 10 IN**""","# Kompatibilitetsinformation för 12166 - Expansionsmodul auxi 10 IN

**Artikelnummer:** 12166  

### Passar till
- gemino eller lares via den fyrtrådiga bussledningen KS-BUS  
- sig automatiskt till gemino och lares och identifierar sig med det unika serienummer som finns tryckt på en etikett på kretskortet  
","0.7200000000000001","**12166 - Expansionsmodul auxi 10 IN**"
"-c 12157","# Kompatibilitetsinformation för Expansionsmodul auxi -12157

**Artikelnummer:** 12157  

### Passar till
- gemino eller lares via den fyrtrådiga bussledningen KS-BUS  
- sig automatiskt till gemino och lares och identifierar sig med det unika serienummer som finns tryckt på en etikett på kretskortet  
","0.8","**Expansionsmodul auxi -12157**"
"-c ""**Expansionsmodul auxi -12157**""","# Kompatibilitetsinformation för Expansionsmodul auxi -12157

**Artikelnummer:** 12157  

### Passar till
- gemino eller lares via den fyrtrådiga bussledningen KS-BUS  
- sig automatiskt till gemino och lares och identifierar sig med det unika serienummer som finns tryckt på en etikett på kretskortet  
","0.7200000000000001","**Expansionsmodul auxi -12157**"
"-c 12090","# Kompatibilitetsinformation för Produkt 12090

**Artikelnummer:** 12090  

### Passar till
- en annan enhet än tidigare:

- Första raden: ""KSENIA Security""
- Andra raden: Från första tecknet  visas FW versionen som är laddad (x  
","0.8","Produkt 12090"
"-c 50153189","# Kompatibilitetsinformation för Produkt 50153189

**Artikelnummer:** 50153189  

### Passar till
- att monteras i larmsystem lares 4  
","0.8","Produkt 50153189"
"-c 2100040","# Kompatibilitetsinformation för KSI2100040.302 KSI2100041.302 TOUCHMANÖVERPANEL

**Artikelnummer:** 2100040  

### Passar till
- att användas tillsammans med centralapparater i lares 4  
- det lokala nätverket  via en nätverkskabel till en nätverks- switch, helst av PoE typ som har en spännings- backup med batteri  
","0.8","KSI2100040.302 KSI2100041.302 **TOUCHMANÖVERPANEL**"
"-c ""KSI2100040.302 KSI2100041.302 **TOUCHMANÖVERPANEL**""","# Kompatibilitetsinformation för KSI2100040.302 KSI2100041.302 TOUCHMANÖVERPANEL

**Artikelnummer:** 2100040  

### Passar till
- att användas tillsammans med centralapparater i lares 4  
- det lokala nätverket  via en nätverkskabel till en nätverks- switch, helst av PoE typ som har en spännings- backup med batteri  
","0.7200000000000001","KSI2100040.302 KSI2100041.302 **TOUCHMANÖVERPANEL**"
"-c 50153301","# Kompatibilitetsinformation för Paxton10 Slimline-läsare

**Artikelnummer:** 50153301  

### Passar till
- Paxton,
- MIFARE ®, HID Prox, EM mm
- Gör det enkelt att använda de många olika typerna av passerbrickor på marknaden genom att stödja alla samtidigt
- Energisparläge med kapacitiv uppväckning
- Inbyggt stöd för lågenergi-Bluetooth för att kunna kommunicera med mobilen
- och bärbara enheter
- Enkel tvådelskonstruktion med inkapslad kabel på 4 m
- IP67-certifierad fyra sladdar

(_page_0_Picture_14  
- alla applikationer - Slimline-läsaren har designats för att på ett diskret sätt passa in i alla interiörer samtidigt som installationen är mycket enkel tack vare den medföljande inkapslade kabeln på 5 m  
","0.8","Paxton10 Slimline-läsare"
"-c ""Paxton10 Slimline-läsare""","# Kompatibilitetsinformation för Paxton10 Slimline-läsare

**Artikelnummer:** 50153301  

### Passar till
- Paxton,
- MIFARE ®, HID Prox, EM mm
- Gör det enkelt att använda de många olika typerna av passerbrickor på marknaden genom att stödja alla samtidigt
- Energisparläge med kapacitiv uppväckning
- Inbyggt stöd för lågenergi-Bluetooth för att kunna kommunicera med mobilen
- och bärbara enheter
- Enkel tvådelskonstruktion med inkapslad kabel på 4 m
- IP67-certifierad fyra sladdar

(_page_0_Picture_14  
- alla applikationer - Slimline-läsaren har designats för att på ett diskret sätt passa in i alla interiörer samtidigt som installationen är mycket enkel tack vare den medföljande inkapslade kabeln på 5 m  
","0.7200000000000001","Paxton10 Slimline-läsare"
"-c 50153310","# Kompatibilitetsinformation för Stationär Paxton10-läsare

**Artikelnummer:** 50153310  

### Passar till
- Paxton, MIFARE ®, HID Prox and NFC
- Gör det enkelt att använda de många olika typerna av kodbrickor på marknaden genom att stödja dem alla samtidigt
- Diskret formfaktor för stationär montering
- Enkel USB-anslutning
- Extremt enkel installation ingen konfigurering
- Attraktiv slimmad design

(_page_0_Picture_11  
","0.8","Stationär Paxton10-läsare"
"-c ""Stationär Paxton10-läsare""","# Kompatibilitetsinformation för Stationär Paxton10-läsare

**Artikelnummer:** 50153310  

### Passar till
- Paxton, MIFARE ®, HID Prox and NFC
- Gör det enkelt att använda de många olika typerna av kodbrickor på marknaden genom att stödja dem alla samtidigt
- Diskret formfaktor för stationär montering
- Enkel USB-anslutning
- Extremt enkel installation ingen konfigurering
- Attraktiv slimmad design

(_page_0_Picture_11  
","0.7200000000000001","Stationär Paxton10-läsare"
"-c 11880831","# Kompatibilitetsinformation för Produkt 11880831

**Artikelnummer:** 11880831  

### Passar till
- bägge sidor, självborrande skruvar

(_page_0_Figure_11  
","0.8","Produkt 11880831"
"-c 817383","# Kompatibilitetsinformation för Produkt 817383

**Artikelnummer:** 817383  

### Passar till
- din dörrtjocklek  
- dörrbladets urfräsning  
- dörren & dörrkarmens urfräsning  
- en av nödnycklarna innan du stänger dörren  
- handtaget  
- karmens urfräsning  
- låshus-adaptern  
- n i dörrkarmen
- 2 Sätt in slutblecket jämnt med karmsidan  Fig-01  
","0.8","Produkt 817383"
"-c 002171","# Kompatibilitetsinformation för Produkt 002171

**Artikelnummer:** 002171  
","0.8","Produkt 002171"
"-c 059807","# Kompatibilitetsinformation för Produkt 059807

**Artikelnummer:** 059807  

### Passar till
- 100 % inkopplingstid för att utesluta skador  
- den automatiska driften  
- dörrbladens bredd och vikt  
- för den automatiska driften  
- körhastigheten när den avviker från det inställda värdet  
- till<br>motorns öppningshastighet och det därför inte<br>går att undvika att personer kommer i kontakt<br>med dörren vid genomgång  
","0.8","Produkt 059807"
"-c 20211229","# Kompatibilitetsinformation för STYRENHET CU2

**Artikelnummer:** 20211229  
","0.72","STYRENHET CU2"
"-c ""STYRENHET CU2""","# Kompatibilitetsinformation för STYRENHET CU2

**Artikelnummer:** 20211229  
","0.648","STYRENHET CU2"
"-c 5867682","# Kompatibilitetsinformation för Produkt 5867682

**Artikelnummer:** 5867682  
","1.0","Produkt 5867682"
"-c 13995","# Kompatibilitetsinformation för Produkt 13995

**Artikelnummer:** 13995  

### Passar till
- dörrcentralen istället för centralapparaten, indikerar områden på ett annat sätt:

- Dubbel-LED lyser rött när *något* associerat område är tillkopplat  
","0.8","Produkt 13995"
"-c 50155284","# Kompatibilitetsinformation för Produkt 50155284

**Artikelnummer:** 50155284  

### Passar till
- ASSAs passersystem ARX eller RX WEB  
","0.8","Produkt 50155284"
"-c 55305","# Kompatibilitetsinformation för Produkt 55305

**Artikelnummer:** 55305  
","0.72","Produkt 55305"
"-c 50155582","# Kompatibilitetsinformation för Produkt 50155582

**Artikelnummer:** 50155582  

### Passar till
- skandinaviska låshus

Genomgående fastsättning med M5-skruv Montageskruvarna är dolda bakom rosettens täckskylt Returfjäder för att avlasta låshusets tryckesroddarfjäder och för att säkerhetsställa att trycket återgår till horisontalläge  
- till trycke Quadratum 9010  
- trycke Quadratum 9010  
","0.8","Produkt 50155582"
"-c 00109095","# Kompatibilitetsinformation för Produkt 00109095

**Artikelnummer:** 00109095  

### Passar till
- dörrar i de fl esta karmar  
- även dörrar med låga dorn och snäva öppningsradier  
","0.8","Produkt 00109095"
"-c 877771","# Kompatibilitetsinformation för Produkt 877771

**Artikelnummer:** 877771  

### Passar till
- IEE-568 nätverksstandard  
- IEEE-568  
- inomhusbruk  
","0.8","Produkt 877771"
"-c 50156036","# Kompatibilitetsinformation för 530III SIO6-4

**Artikelnummer:** 50156036  

### Passar till
- DAC530III
- Larmgodkänd: SSF 1014, utgåva 4 Larmklass 3/4*

*För larmklass 3/4 krävs borrskydd SIO/DACIII-BS02

## Artikelnummer

- 530III SIO6-4 S556 651 2160 E58 703 81
## Tillbehör

- SIO/DACIII-BS02 S5590102131 E58 703 89
CE-kontrollerad och godkänd

ASSA ABLOY is the global leader in door opening solutions, dedicated to satisfying end-user needs for security, safety and convenience

ASSA AB P  
","1.0","530III SIO6-4"
"-c ""530III SIO6-4""","# Kompatibilitetsinformation för 530III SIO6-4

**Artikelnummer:** 50156036  

### Passar till
- DAC530III
- Larmgodkänd: SSF 1014, utgåva 4 Larmklass 3/4*

*För larmklass 3/4 krävs borrskydd SIO/DACIII-BS02

## Artikelnummer

- 530III SIO6-4 S556 651 2160 E58 703 81
## Tillbehör

- SIO/DACIII-BS02 S5590102131 E58 703 89
CE-kontrollerad och godkänd

ASSA ABLOY is the global leader in door opening solutions, dedicated to satisfying end-user needs for security, safety and convenience

ASSA AB P  
","0.9","530III SIO6-4"
"-c 27675","# Kompatibilitetsinformation för Bruksanvisning

**Artikelnummer:** 27675  

### Passar till
- AC/DC-adaptern  
- din dator  
- för din dator  
- produkten och datorn  
","0.8","Bruksanvisning"
"-c ""Bruksanvisning""","# Kompatibilitetsinformation för Bruksanvisning

**Artikelnummer:** 27675  

### Passar till
- AC/DC-adaptern  
- din dator  
- för din dator  
- produkten och datorn  
","0.7200000000000001","Bruksanvisning"
"-c 50156169","# Kompatibilitetsinformation för Yale Doorman L3 digitalt lås för hemmet

**Artikelnummer:** 50156169  

### Passar till
- befintliga låsuttag för skandinaviska ytterdörrar  
","0.8","Yale Doorman L3 digitalt lås för hemmet"
"-c ""Yale Doorman L3 digitalt lås för hemmet""","# Kompatibilitetsinformation för Yale Doorman L3 digitalt lås för hemmet

**Artikelnummer:** 50156169  

### Passar till
- befintliga låsuttag för skandinaviska ytterdörrar  
","0.7200000000000001","Yale Doorman L3 digitalt lås för hemmet"
"-c 60086","# Kompatibilitetsinformation för Produkt 60086

**Artikelnummer:** 60086  

### Passar till
- adaptern  
- inomhusbruk och är inte IP-klassad  
- offline-läsare via en USB-kabel med micro B-kontakt  
","0.8","Produkt 60086"
"-c 1009728","# Kompatibilitetsinformation för Orginalinstruktioner Användarhandbok Entrance Systems Slagdörröppnare ASSA ABLOY SW200

**Artikelnummer:** 1009728  

### Passar till
- praktiskt taget alla typer av yttre och inre slagdörrar  
- sig i förhållande till påverkan från normala väderväxlingar och mindre friktionsförändringar orsakade av t  
","0.8","Orginalinstruktioner Användarhandbok Entrance Systems Slagdörröppnare ASSA ABLOY SW200"
"-c ""Orginalinstruktioner Användarhandbok Entrance Systems Slagdörröppnare ASSA ABLOY SW200""","# Kompatibilitetsinformation för Orginalinstruktioner Användarhandbok Entrance Systems Slagdörröppnare ASSA ABLOY SW200

**Artikelnummer:** 1009728  

### Passar till
- praktiskt taget alla typer av yttre och inre slagdörrar  
- sig i förhållande till påverkan från normala väderväxlingar och mindre friktionsförändringar orsakade av t  
","0.7200000000000001","Orginalinstruktioner Användarhandbok Entrance Systems Slagdörröppnare ASSA ABLOY SW200"
"-c 50156361","# Kompatibilitetsinformation för ASSA ABLOY 179H och 179I

**Artikelnummer:** 50156361  

### Passar till
- motorlås ASSA ABLOY 840C-50 eller 850C-50  
- motorlås ASSA ABLOY 841C-50 eller 851C-50  
","0.8","ASSA ABLOY 179H och 179I"
"-c ""ASSA ABLOY 179H och 179I""","# Kompatibilitetsinformation för ASSA ABLOY 179H och 179I

**Artikelnummer:** 50156361  

### Passar till
- motorlås ASSA ABLOY 840C-50 eller 850C-50  
- motorlås ASSA ABLOY 841C-50 eller 851C-50  
","0.7200000000000001","ASSA ABLOY 179H och 179I"
"-c 50156386","# Kompatibilitetsinformation för ASSA ABLOY ARX Communicator

**Artikelnummer:** 50156386  

### Passar till
- LCU9016III, ARX Power 9008 och ARX Power  
","0.8","ASSA ABLOY ARX Communicator"
"-c ""ASSA ABLOY ARX Communicator""","# Kompatibilitetsinformation för ASSA ABLOY ARX Communicator

**Artikelnummer:** 50156386  

### Passar till
- LCU9016III, ARX Power 9008 och ARX Power  
","0.7200000000000001","ASSA ABLOY ARX Communicator"
"-c 50156651","# Kompatibilitetsinformation för Produkt 50156651

**Artikelnummer:** 50156651  

### Passar till
- följande Kraus&Naimer artiklar:

Reserv/komplement brytare inkl låskoppling 1  CA10 A175 Z, SKS0004 CA10 A176 Z, SKS0004 CA10 A201 Z, SKS0004 CA10 A214 Z, SKS0004 CA10 A720 Z, SKS0004

Kompletta art nr inkl lådan CA10 A175 Z, SKS0005 CA10 A176 Z, SKS0005 CA10 A201 Z, SKS0005 CA10 A214 Z, SKS0005 CA10 A720 Z, SKS0005

Bara fronten till lådan 9T1 041 FRONT/RCO

(_page_1_Picture_15  
- utmärkt till exempelvis hissar, jalusier, basketkorgar i gymnastiksalar, belysning med mera  
","0.8","Produkt 50156651"
"-c 50156662","# Kompatibilitetsinformation för Produkt 50156662

**Artikelnummer:** 50156662  

### Passar till
- följande passersystem

CDVI Atrium Vanderbilt Omnis, Entro Bravida Integra

(_page_1_Picture_13  
- till följande passersystem

CDVI Atrium Vanderbilt Omnis, Entro Bravida Integra

(_page_1_Picture_13  
","0.8","Produkt 50156662"
"-c 333566","# Kompatibilitetsinformation för Produkt 333566

**Artikelnummer:** 333566  

### Passar till
- bara åt ett håll  
- bäst  
","0.8","Produkt 333566"
"-c 50456740","# Kompatibilitetsinformation för Produkt 50456740

**Artikelnummer:** 50456740  

### Passar till
- följande passersystem  
- till följande passersystem  
","0.8","Produkt 50456740"
